id,susceptibility_BV,infectivity_BV,susceptibility_EV,infectivity_EV,susceptibility,infectivity,susceptibility_ln,infectivity_ln,IndexCase_0,group,Tinf,frailties,Epi.type,I,R,eRates,V1
861,-0.0706351338924163,-5.71467919258952e-07,0,0,-0.0706351338924163,-5.71467919258952e-07,0.931801813011569,0.999999428532244,1,26,4.0207482726283,lognormal,SI,1,,0,9.99999690395477
874,-0.431290726575473,-9.41235656966545e-08,0,0,-0.431290726575473,-9.41235656966545e-08,0.649670006980087,0.999999905876439,0,26,0,lognormal,SI,1,,0,9.99999690395477
1063,-0.407136511883997,-1.04544530281495e-06,0,0,-0.407136511883997,-1.04544530281495e-06,0.665553328161054,0.999998954555244,1,26,4.94749563379354,lognormal,SI,1,,0,9.99999690395477
1088,-0.0764971718864647,-9.68549275649582e-07,0,0,-0.0764971718864647,-9.68549275649582e-07,0.926355534123742,0.999999031451193,1,26,5.0104665098394,lognormal,SI,1,,0,9.99999690395477
1095,-0.345558935831796,-4.54896501377056e-07,0,0,-0.345558935831796,-4.54896501377056e-07,0.707824614342131,0.999999545103602,1,26,4.44601122915669,lognormal,SI,1,,0,9.99999690395477
1238,0.425995811603129,-2.87118721114851e-07,0,0,0.425995811603129,-2.87118721114851e-07,1.53111436220521,0.99999971288132,1,26,4.2371900576582,lognormal,SI,1,,0,9.99999690395477
1476,-0.266648545811959,4.92021817058354e-09,0,0,-0.266648545811959,4.92021817058354e-09,0.765942217766538,1.00000000492022,1,26,6.26006400066404,lognormal,SI,1,,0,9.99999690395477
1584,-0.0067330535887367,-2.47039463523876e-07,0,0,-0.0067330535887367,-2.47039463523876e-07,0.993289562629374,0.999999752960567,1,26,6.50915022350011,lognormal,SI,1,,0,9.99999690395477
1591,-0.333477186182284,3.39917164324183e-07,0,0,-0.333477186182284,3.39917164324183e-07,0.716428242916867,1.00000033991722,1,26,8.00106404070741,lognormal,SI,1,,0,9.99999690395477
618,-0.439830427636313,1.20060641096018e-06,0,0,-0.439830427636313,1.20060641096018e-06,0.644145641121453,1.00000120060713,1,27,1.8092860836991,lognormal,SI,1,,0,10.0000015151738
710,0.10650785220936,-7.87696443084324e-07,0,0,0.10650785220936,-7.87696443084324e-07,1.11238666110434,0.999999212303867,1,27,3.78255634925363,lognormal,SI,1,,0,10.0000015151738
880,-0.608517503587915,1.0966132959025e-06,0,0,-0.608517503587915,1.0966132959025e-06,0.544156982170653,1.0000010966139,0,27,0,lognormal,SI,1,,0,10.0000015151738
1070,-0.0642551162367402,5.09322676730896e-08,0,0,-0.0642551162367402,5.09322676730896e-08,0.937765729747307,1.00000005093227,1,27,0.956536519419067,lognormal,SI,1,,0,10.0000015151738
1073,0.413939052447556,-6.98614220030859e-07,0,0,0.413939052447556,-6.98614220030859e-07,1.51276492475509,0.999999301386024,1,27,1.41086717070267,lognormal,SI,1,,0,10.0000015151738
1114,0.813564708900822,-3.86193954381866e-08,0,0,0.813564708900822,-3.86193954381866e-08,2.25593542352211,0.999999961380605,1,27,1.42862866970913,lognormal,SI,1,,0,10.0000015151738
1147,0.902530362900725,5.38671035316829e-07,0,0,0.902530362900725,5.38671035316829e-07,2.46583468036077,1.00000053867118,1,27,3.41353562443209,lognormal,SI,1,,0,10.0000015151738
1248,-0.164534953454586,-3.92733772100831e-08,0,0,-0.164534953454586,-3.92733772100831e-08,0.848288105826355,0.999999960726624,1,27,2.491436619284,lognormal,SI,1,,0,10.0000015151738
1308,0.164740881723454,-1.79440870872758e-07,0,0,0.164740881723454,-1.79440870872758e-07,1.17908755598925,0.999999820559145,1,27,1.59655318723879,lognormal,SI,1,,0,10.0000015151738
1467,-0.615775576233222,3.71992950194386e-07,0,0,-0.615775576233222,3.71992950194386e-07,0.540221749640927,1.00000037199302,1,27,0.394105137512231,lognormal,SI,1,,0,10.0000015151738
715,-0.304966744149158,3.32345824892408e-07,0,0,-0.304966744149158,3.32345824892408e-07,0.737147888464235,1.00000033234588,1,28,4.65879925410588,lognormal,SI,1,,0,10.0000018901679
806,-0.238794603461762,2.08834736714267e-07,0,0,-0.238794603461762,2.08834736714267e-07,0.787576631274448,1.00000020883476,1,28,4.72166686879289,lognormal,SI,1,,0,10.0000018901679
851,0.111757759637231,-5.03017801223678e-07,0,0,0.111757759637231,-5.03017801223678e-07,1.11824194449866,0.999999496982325,1,28,1.5294237600371,lognormal,SI,1,,0,10.0000018901679
884,-0.663509582999127,1.61028190937273e-07,0,0,-0.663509582999127,1.61028190937273e-07,0.515040581188209,1.0000001610282,0,28,0,lognormal,SI,1,,0,10.0000018901679
1083,-0.108208741416804,1.00788427041369e-06,0,0,-0.108208741416804,1.00788427041369e-06,0.897440243928987,1.00000100788478,1,28,3.41608248173657,lognormal,SI,1,,0,10.0000018901679
1455,-0.134026334248869,-2.33092594591166e-07,0,0,-0.134026334248869,-2.33092594591166e-07,0.874567033234172,0.999999766907433,1,28,5.06664043568207,lognormal,SI,1,,0,10.0000018901679
1458,-0.306698215020529,1.38374964326644e-07,0,0,-0.306698215020529,1.38374964326644e-07,0.735872642711502,1.00000013837497,1,28,0.595451766208866,lognormal,SI,1,,0,10.0000018901679
1473,0.0307771480482351,1.22572058315482e-06,0,0,0.0307771480482351,1.22572058315482e-06,1.03125566094019,1.00000122572133,1,28,2.13054310312919,lognormal,SI,1,,0,10.0000018901679
1490,-0.0149395209978749,-1.08337175504761e-06,0,0,-0.0149395209978749,-1.08337175504761e-06,0.985171519991814,0.999998916628832,1,28,2.82196031586645,lognormal,SI,1,,0,10.0000018901679
1550,0.164171088218958,6.35459194402623e-07,0,0,0.164171088218958,6.35459194402623e-07,1.17841591092629,1.0000006354594,1,28,0.351822833917812,lognormal,SI,1,,0,10.0000018901679
673,-0.115876705652036,1.57176037932476e-07,0,0,-0.115876705652036,1.57176037932476e-07,0.890585020628063,1.00000015717605,1,29,4.64045790452243,lognormal,SI,1,,0,9.99999640831233
848,-0.0650927275884059,-5.81324841983736e-07,0,0,-0.0650927275884059,-5.81324841983736e-07,0.936980575399869,0.999999418675327,1,29,1.62563587168724,lognormal,SI,1,,0,9.99999640831233
891,0.00288445145505403,-9.70657392172965e-07,0,0,0.00288445145505403,-9.70657392172965e-07,1.00288861548784,0.999999029343079,0,29,0,lognormal,SI,1,,0,9.99999640831233
909,-0.11033878423793,-7.48379930362551e-07,0,0,-0.11033878423793,-7.48379930362551e-07,0.895530692215459,0.99999925162035,1,29,2.07076375593495,lognormal,SI,1,,0,9.99999640831233
957,0.586848425520004,3.44673343079492e-07,0,0,0.586848425520004,3.44673343079492e-07,1.7983119611283,1.0000003446734,1,29,3.88468620585503,lognormal,SI,1,,0,9.99999640831233
1047,-0.0493243016685978,6.33139888501969e-07,0,0,-0.0493243016685978,6.33139888501969e-07,0.951872385835117,1.00000063314009,1,29,4.72977023289423,lognormal,SI,1,,0,9.99999640831233
1292,0.33679111348904,-2.04252360275316e-07,0,0,0.33679111348904,-2.04252360275316e-07,1.40044649880024,0.999999795747661,1,29,3.53552503709149,lognormal,SI,1,,0,9.99999640831233
1317,0.188955682151343,-9.06485139964958e-07,0,0,0.188955682151343,-9.06485139964958e-07,1.20798741589312,0.999999093515271,1,29,3.54458902877725,lognormal,SI,1,,0,9.99999640831233
1479,-0.547312982967471,-7.09156633477535e-07,0,0,-0.547312982967471,-7.09156633477535e-07,0.578502169020937,0.999999290843618,1,29,1.78898129917364,lognormal,SI,1,,0,9.99999640831233
1515,0.0267606998587171,-6.06422703101499e-07,0,0,0.0267606998587171,-6.06422703101499e-07,1.02712198291667,0.999999393577481,1,29,4.11219172749874,lognormal,SI,1,,0,9.99999640831233
684,0.375322459921785,-4.94208584485805e-07,0,0,0.375322459921785,-4.94208584485805e-07,1.45546066668938,0.999999505791538,1,30,4.72073030344715,lognormal,SI,1,,0,10.0000005833339
770,0.0289752671055171,8.35722069678736e-07,0,0,0.0289752671055171,8.35722069678736e-07,1.02939913414011,1.00000083572242,1,30,4.22489594002507,lognormal,SI,1,,0,10.0000005833339
853,0.445766294550426,-3.0793943517654e-10,0,0,0.445766294550426,-3.0793943517654e-10,1.56168644924843,0.999999999692061,1,30,2.54206836709688,lognormal,SI,1,,0,10.0000005833339
889,0.128135706181106,8.52783512764922e-07,0,0,0.128135706181106,8.52783512764922e-07,1.13670725043063,1.00000085278388,1,30,4.74766568973411,lognormal,SI,1,,0,10.0000005833339
900,0.121611770229211,-5.36132794098988e-08,0,0,0.121611770229211,-5.36132794098988e-08,1.12931558273292,0.999999946386722,0,30,0,lognormal,SI,1,,0,10.0000005833339
1000,-0.115667748959601,9.91562087302924e-07,0,0,-0.115667748959601,9.91562087302924e-07,0.890771133772422,1.00000099156258,1,30,1.56356734904049,lognormal,SI,1,,0,10.0000005833339
1247,-0.0999330829544161,-1.74089885413493e-07,0,0,-0.0999330829544161,-1.74089885413493e-07,0.904897969108635,0.99999982591013,1,30,3.32516613821757,lognormal,SI,1,,0,10.0000005833339
1272,0.0189274479172736,-1.23297127106971e-06,0,0,0.0189274479172736,-1.23297127106971e-06,1.01910770754845,0.999998767029489,1,30,2.80668709257444,lognormal,SI,1,,0,10.0000005833339
1391,0.326269137659775,5.51833502017745e-07,0,0,0.326269137659775,5.51833502017745e-07,1.38578828650382,1.00000055183365,1,30,4.06881074477573,lognormal,SI,1,,0,10.0000005833339
1498,0.187501335100783,-6.93378810771647e-07,0,0,0.187501335100783,-6.93378810771647e-07,1.20623185986101,0.99999930662143,1,30,0.310711485455842,lognormal,SI,1,,0,10.0000005833339
704,0.237452044229717,-3.03796622818208e-07,0,0,0.237452044229717,-3.03796622818208e-07,1.26801418673558,0.999999696203423,1,31,5.82133847460365,lognormal,SI,1,,0,9.99999874252142
717,-0.811339773270601,-4.87101592911221e-07,0,0,-0.811339773270601,-4.87101592911221e-07,0.444262456356787,0.999999512898526,1,31,6.37990850833086,lognormal,SI,1,,0,9.99999874252142
738,-0.170834574355409,1.05148641819895e-06,0,0,-0.170834574355409,1.05148641819895e-06,0.8429610093065,1.00000105148697,1,31,7.19084152930616,lognormal,SI,1,,0,9.99999874252142
761,-0.186554676644645,-8.32346337911758e-08,0,0,-0.186554676644645,-8.32346337911758e-08,0.829813189310072,0.99999991676537,1,31,7.0296394751529,lognormal,SI,1,,0,9.99999874252142
828,0.334733035139764,-5.55866487470175e-07,0,0,0.334733035139764,-5.55866487470175e-07,1.39756723407425,0.999999444133667,1,31,1.91738803034648,lognormal,SI,1,,0,9.99999874252142
931,0.241989052931562,-3.33920378085128e-07,0,0,0.241989052931562,-3.33920378085128e-07,1.27378024858032,0.999999666079678,0,31,0,lognormal,SI,1,,0,9.99999874252142
1276,0.134728976931235,-1.35285800567866e-06,0,0,0.134728976931235,-1.35285800567866e-06,1.14422663051103,0.999998647142909,1,31,6.65220183703634,lognormal,SI,1,,0,9.99999874252142
1355,-0.407613358656331,6.94773744885516e-07,0,0,-0.407613358656331,6.94773744885516e-07,0.665236036860382,1.00000069477399,1,31,0.0631953626312502,lognormal,SI,1,,0,9.99999874252142
1537,0.134264797603935,4.07395407384945e-07,0,0,0.134264797603935,4.07395407384945e-07,1.14369562741326,1.00000040739549,1,31,5.69628374876519,lognormal,SI,1,,0,9.99999874252142
1544,0.675175156815632,-2.94358645488082e-07,0,0,0.675175156815632,-2.94358645488082e-07,1.96437701986165,0.999999705641398,1,31,2.72020313069128,lognormal,SI,1,,0,9.99999874252142
809,0.0158888653042979,-7.30360821071153e-07,0,0,0.0158888653042979,-7.30360821071153e-07,1.01601576452868,0.999999269639446,1,32,4.78676894260122,lognormal,SI,1,,0,10.0000005453945
860,-0.124328180087828,-2.02841500352199e-07,0,0,-0.124328180087828,-2.02841500352199e-07,0.883089980774743,0.99999979715852,1,32,4.76913723658365,lognormal,SI,1,,0,10.0000005453945
951,0.461937014846263,2.90540372426001e-07,0,0,0.461937014846263,2.90540372426001e-07,1.58714533348449,1.00000029054041,0,32,0,lognormal,SI,1,,0,10.0000005453945
1040,-0.414355039037506,-6.57901519541078e-09,0,0,-0.414355039037506,-6.57901519541078e-09,0.660766311779938,0.999999993420985,1,32,2.36471184741899,lognormal,SI,1,,0,10.0000005453945
1150,0.515926315767597,-6.83090271185659e-08,0,0,0.515926315767597,-6.83090271185659e-08,1.67518953779464,0.999999931690975,1,32,0.10025128123869,lognormal,SI,1,,0,10.0000005453945
1259,0.257451982101891,6.87734188282347e-07,0,0,0.257451982101891,6.87734188282347e-07,1.29362969211017,1.00000068773442,1,32,2.88448759076281,lognormal,SI,1,,0,10.0000005453945
1492,-0.584113160167891,6.27450897052867e-07,0,0,-0.584113160167891,6.27450897052867e-07,0.557600144623578,1.00000062745109,1,32,1.41887231114675,lognormal,SI,1,,0,10.0000005453945
1508,-0.6144192661029,3.57759293655517e-07,0,0,-0.6144192661029,3.57759293655517e-07,0.540954954987105,1.00000035775936,1,32,2.99634828456327,lognormal,SI,1,,0,10.0000005453945
1523,0.00308679737672473,-4.43676297714396e-07,0,0,0.00308679737672473,-4.43676297714396e-07,1.00309156644153,0.999999556323801,1,32,2.17950459694688,lognormal,SI,1,,0,10.0000005453945
1553,0.436902384038805,3.36754612213321e-08,0,0,0.436902384038805,3.36754612213321e-08,1.54790496944977,1.00000003367546,1,32,0.194509995110212,lognormal,SI,1,,0,10.0000005453945
762,-0.166011976804476,-4.97907590623914e-08,0,0,-0.166011976804476,-4.97907590623914e-08,0.847036089343023,0.999999950209242,1,33,1.75220197864504,lognormal,SI,1,,0,9.99999869501436
827,-0.0704940241933965,2.31375688915839e-07,0,0,-0.0704940241933965,2.31375688915839e-07,0.93193330856238,1.00000023137572,1,33,6.13199123894919,lognormal,SI,1,,0,9.99999869501436
868,-0.394192495498252,2.66345786838361e-07,0,0,-0.394192495498252,2.66345786838361e-07,0.67422425861352,1.00000026634582,1,33,4.97044554000193,lognormal,SI,1,,0,9.99999869501436
926,0.402966253607464,3.35097482132714e-08,0,0,0.402966253607464,3.35097482132714e-08,1.49625639755586,1.00000003350975,1,33,2.43233508002089,lognormal,SI,1,,0,9.99999869501436
953,0.403398496753725,-5.77766532943518e-07,0,0,0.403398496753725,-5.77766532943518e-07,1.49690328392478,0.999999422233634,0,33,0,lognormal,SI,1,,0,9.99999869501436
977,-0.187895948591348,-4.42770418433773e-07,0,0,-0.187895948591348,-4.42770418433773e-07,0.828700930245933,0.99999955722968,1,33,2.4551801998637,lognormal,SI,1,,0,9.99999869501436
1043,0.390614580797071,1.07656733309821e-07,0,0,0.390614580797071,1.07656733309821e-07,1.47788879690824,1.00000010765674,1,33,2.23321575143558,lognormal,SI,1,,0,9.99999869501436
1082,-0.224091525543024,-7.5731319578436e-07,0,0,-0.224091525543024,-7.5731319578436e-07,0.799241979965444,0.999999242687091,1,33,3.53500591204771,lognormal,SI,1,,0,9.99999869501436
1133,-0.177466816442315,-5.69188474736286e-07,0,0,-0.177466816442315,-5.69188474736286e-07,0.837388786413813,0.999999430811687,1,33,3.2164484448213,lognormal,SI,1,,0,9.99999869501436
1444,0.0980528135004091,4.52954901437815e-07,0,0,0.0980528135004091,4.52954901437815e-07,1.10302103797227,1.000000452955,1,33,5.01022238536412,lognormal,SI,1,,0,9.99999869501436
613,-0.288329963443105,3.06397021797785e-07,0,0,-0.288329963443105,3.06397021797785e-07,0.749514239133544,1.00000030639707,1,34,2.22169470120264,lognormal,SI,1,,0,10.0000010072679
824,-0.465940990575724,-5.4585202586875e-07,0,0,-0.465940990575724,-5.4585202586875e-07,0.627544313983448,0.999999454148123,1,34,1.38841468945956,lognormal,SI,1,,0,10.0000010072679
863,0.215187003669603,7.16206276868542e-07,0,0,0.215187003669603,7.16206276868542e-07,1.24009377737116,1.00000071620653,1,34,2.12775049364355,lognormal,SI,1,,0,10.0000010072679
901,0.07585166246435,4.73236547394501e-07,0,0,0.07585166246435,4.73236547394501e-07,1.07880253537815,1.00000047323666,1,34,1.25947474991829,lognormal,SI,1,,0,10.0000010072679
959,0.656200479391225,7.50705463493124e-08,0,0,0.656200479391225,7.50705463493124e-08,1.92745499905923,1.00000007507055,0,34,0,lognormal,SI,1,,0,10.0000010072679
1016,-0.131938935498051,3.08162797812472e-07,0,0,-0.131938935498051,3.08162797812472e-07,0.876394510039691,1.00000030816285,1,34,4.36074608358059,lognormal,SI,1,,0,10.0000010072679
1021,0.315734059870043,4.21156186227335e-07,0,0,0.315734059870043,4.21156186227335e-07,1.371265532597,1.00000042115628,1,34,2.44603366583027,lognormal,SI,1,,0,10.0000010072679
1278,-0.0770313455324092,-4.26077304577844e-08,0,0,-0.0770313455324092,-4.26077304577844e-08,0.92586083155094,0.99999995739227,1,34,5.02324231227303,lognormal,SI,1,,0,10.0000010072679
1303,0.00276534717102333,-5.63910438313297e-07,0,0,0.00276534717102333,-5.63910438313297e-07,1.00276917427045,0.999999436089721,1,34,2.2690940428848,lognormal,SI,1,,0,10.0000010072679
1393,0.129441811554281,-1.4059220285083e-07,0,0,0.129441811554281,-1.4059220285083e-07,1.13819287986124,0.999999859407807,1,34,3.13022705268072,lognormal,SI,1,,0,10.0000010072679
637,0.0841116702835429,-5.17073896725664e-07,0,0,0.0841116702835429,-5.17073896725664e-07,1.08775035641754,0.999999482926237,1,35,1.61994039082521,lognormal,SI,1,,0,10.0000002821503
689,0.920506743426543,-1.18058925564078e-06,0,0,0.920506743426543,-1.18058925564078e-06,2.51056227858007,0.999998819411441,1,35,0.105035499455176,lognormal,SI,1,,0,10.0000002821503
695,-0.0524311193594702,-3.25451941626503e-07,0,0,-0.0524311193594702,-3.25451941626503e-07,0.948919681000197,0.999999674548111,1,35,0.381800874042609,lognormal,SI,1,,0,10.0000002821503
709,-0.096310022477334,8.6953893389202e-07,0,0,-0.096310022477334,8.6953893389202e-07,0.908182415457391,1.00000086953931,1,35,0.965531811370618,lognormal,SI,1,,0,10.0000002821503
810,0.0528977845584386,-5.488986909321e-07,0,0,0.0528977845584386,-5.488986909321e-07,1.05432187163574,0.99999945110146,1,35,1.49662840090409,lognormal,SI,1,,0,10.0000002821503
912,0.144004329425287,3.62246987893728e-07,0,0,0.144004329425287,3.62246987893728e-07,1.1548891085202,1.00000036224705,1,35,6.10566294807362,lognormal,SI,1,,0,10.0000002821503
970,-0.507560582658633,-1.9335717421217e-07,0,0,-0.507560582658633,-1.9335717421217e-07,0.601962226295983,0.999999806642844,0,35,0,lognormal,SI,1,,0,10.0000002821503
971,-0.683716860477069,7.03743815074177e-07,0,0,-0.683716860477069,7.03743815074177e-07,0.504737462827997,1.00000070374406,1,35,2.14048802481335,lognormal,SI,1,,0,10.0000002821503
1173,0.241799370705924,4.85031193984447e-07,0,0,0.241799370705924,4.85031193984447e-07,1.27353865802123,1.00000048503131,1,35,0.541703491399321,lognormal,SI,1,,0,10.0000002821503
1367,-0.557182460595155,6.26958243217391e-07,0,0,-0.557182460595155,6.26958243217391e-07,0.572820737305156,1.00000062695844,1,35,5.39176479163313,lognormal,SI,1,,0,10.0000002821503
698,0.00799408425364963,2.61485407099479e-08,0,0,0.00799408425364963,2.61485407099479e-08,1.00802612225978,1.00000002614854,1,36,4.87182569155384,lognormal,SI,1,,0,10.0000003836191
734,0.356553303419393,-2.74104314966037e-07,0,0,0.356553303419393,-2.74104314966037e-07,1.42839766696938,0.999999725895723,1,36,1.18562485231494,lognormal,SI,1,,0,10.0000003836191
825,-0.286073156851122,3.6321930017191e-07,0,0,-0.286073156851122,3.6321930017191e-07,0.75120765794984,1.00000036321937,1,36,2.62106284031186,lognormal,SI,1,,0,10.0000003836191
905,-0.0476640040506245,-4.53643313483914e-07,0,0,-0.0476640040506245,-4.53643313483914e-07,0.953454089976401,0.99999954635679,1,36,2.71737417144386,lognormal,SI,1,,0,10.0000003836191
976,0.0170296406019937,4.14530601971199e-07,0,0,0.0170296406019937,4.14530601971199e-07,1.01717547157173,1.00000041453069,0,36,0,lognormal,SI,1,,0,10.0000003836191
979,0.115998456605851,-5.36638771849311e-08,0,0,0.115998456605851,-5.36638771849311e-08,1.12299413890933,0.999999946336124,1,36,2.84354463449493,lognormal,SI,1,,0,10.0000003836191
1193,-0.025022091973246,9.19792721343822e-07,0,0,-0.025022091973246,9.19792721343822e-07,0.97528836574585,1.00000091979314,1,36,4.04622026270134,lognormal,SI,1,,0,10.0000003836191
1271,0.167218054021796,4.88140053441381e-07,0,0,0.167218054021796,4.88140053441381e-07,1.18201197967549,1.00000048814017,1,36,1.19846659896516,lognormal,SI,1,,0,10.0000003836191
1375,-0.746250520047705,-5.25960879396308e-07,0,0,-0.746250520047705,-5.25960879396308e-07,0.474141006220666,0.999999474039259,1,36,2.65924431455369,lognormal,SI,1,,0,10.0000003836191
1433,0.121535116676349,-5.2084079712338e-07,0,0,0.121535116676349,-5.2084079712338e-07,1.12922901999891,0.999999479159339,1,36,1.76320770508907,lognormal,SI,1,,0,10.0000003836191
691,0.488301571584564,1.10874245504986e-07,0,0,0.488301571584564,1.10874245504986e-07,1.62954620071001,1.00000011087425,1,37,0.669605981733069,lognormal,SI,1,,0,10.0000020198652
933,0.322215359439324,-3.59570301793501e-08,0,0,0.322215359439324,-3.59570301793501e-08,1.38018197917054,0.99999996404297,1,37,2.57399898442728,lognormal,SI,1,,0,10.0000020198652
983,0.155340992710095,4.3392343706293e-07,0,0,0.155340992710095,4.3392343706293e-07,1.16805619185078,1.00000043392353,0,37,0,lognormal,SI,1,,0,10.0000020198652
1010,0.0307349055498823,2.45669081748687e-07,0,0,0.0307349055498823,2.45669081748687e-07,1.03121209904472,1.00000024566911,1,37,2.33217220877229,lognormal,SI,1,,0,10.0000020198652
1250,-0.349555426595829,-3.17247929495121e-07,0,0,-0.349555426595829,-3.17247929495121e-07,0.705001444951179,0.999999682752121,1,37,2.80093730114379,lognormal,SI,1,,0,10.0000020198652
1412,0.586958309855163,8.64826726108376e-07,0,0,0.586958309855163,8.64826726108376e-07,1.79850957829987,1.0000008648271,1,37,1.13595982665214,lognormal,SI,1,,0,10.0000020198652
1438,0.424156635037899,-1.69572264245051e-07,0,0,0.424156635037899,-1.69572264245051e-07,1.52830096051583,0.99999983042775,1,37,1.73002882511771,lognormal,SI,1,,0,10.0000020198652
1465,0.0587042504965091,3.15540102232943e-07,0,0,0.0587042504965091,3.15540102232943e-07,1.06046156337664,1.00000031554015,1,37,2.76627487915509,lognormal,SI,1,,0,10.0000020198652
1505,-0.363544025928402,3.75414999809441e-07,0,0,-0.363544025928402,3.75414999809441e-07,0.695208119359508,1.00000037541507,1,37,2.79382532299696,lognormal,SI,1,,0,10.0000020198652
1564,0.680248813213987,1.96393118931717e-07,0,0,0.680248813213987,1.96393118931717e-07,1.97436892019752,1.00000019639314,1,37,0.0836829157987831,lognormal,SI,1,,0,10.0000020198652
601,0.000267752535812682,-4.31258491301468e-07,0,0,0.000267752535812682,-4.31258491301468e-07,1.00026778838472,0.999999568741602,1,38,2.96017162415864,lognormal,SI,1,,0,10.00000087159
678,-0.181989712887774,-2.95548467189136e-07,0,0,-0.181989712887774,-2.95548467189136e-07,0.833609915810384,0.999999704451577,1,38,2.2267341228938,lognormal,SI,1,,0,10.00000087159
719,0.19553906675407,2.6353565660118e-07,0,0,0.19553906675407,2.6353565660118e-07,1.21596629685055,1.00000026353569,1,38,5.29963404336846,lognormal,SI,1,,0,10.00000087159
790,0.0424514848432274,9.6874398416596e-07,0,0,0.0424514848432274,9.6874398416596e-07,1.04336543610806,1.00000096874445,1,38,4.13022844986349,lognormal,SI,1,,0,10.00000087159
985,-0.0253200094497161,-2.43466673881449e-07,0,0,-0.0253200094497161,-2.43466673881449e-07,0.974997853573572,0.999999756533356,0,38,0,lognormal,SI,1,,0,10.00000087159
1110,-0.0596261638006603,-2.33426115449684e-07,0,0,-0.0596261638006603,-2.33426115449684e-07,0.942116665073805,0.999999766573912,1,38,2.97427102635234,lognormal,SI,1,,0,10.00000087159
1346,-0.28708628492005,5.02884297044403e-07,0,0,-0.28708628492005,5.02884297044403e-07,0.750446973786281,1.00000050288442,1,38,4.8437438720789,lognormal,SI,1,,0,10.00000087159
1414,-0.086699040764809,-2.22089048938287e-07,0,0,-0.086699040764809,-2.22089048938287e-07,0.91695301958962,0.999999777910976,1,38,4.76202098305697,lognormal,SI,1,,0,10.00000087159
1424,0.319542684460022,-3.05132223308833e-08,0,0,0.319542684460022,-3.05132223308833e-08,1.37649812639137,0.999999969486778,1,38,4.20231932836071,lognormal,SI,1,,0,10.00000087159
1431,0.0859649540101667,5.92727011762647e-07,0,0,0.0859649540101667,5.92727011762647e-07,1.08976813563288,1.00000059272719,1,38,3.23086287986799,lognormal,SI,1,,0,10.00000087159
670,0.258237584884443,1.03505398276099e-07,0,0,0.258237584884443,1.03505398276099e-07,1.29464637049628,1.0000001035054,1,39,2.51778907433587,lognormal,SI,1,,0,9.99999897597468
682,0.573643628626428,-4.06046386282453e-07,0,0,0.573643628626428,-4.06046386282453e-07,1.77472171193337,0.999999593953696,1,39,2.6055010497875,lognormal,SI,1,,0,9.99999897597468
767,-0.0840326972191264,-1.82054609004959e-07,0,0,-0.0840326972191264,-1.82054609004959e-07,0.919401193741353,0.999999817945408,1,39,3.35540543335298,lognormal,SI,1,,0,9.99999897597468
819,-0.14318445118928,-8.41124925731794e-07,0,0,-0.14318445118928,-8.41124925731794e-07,0.866594209820219,0.999999158875428,1,39,2.52967254130643,lognormal,SI,1,,0,9.99999897597468
839,-0.0664648179665018,-8.09349588488724e-07,0,0,-0.0664648179665018,-8.09349588488724e-07,0.935695834959457,0.999999190650739,1,39,2.54719615514635,lognormal,SI,1,,0,9.99999897597468
939,0.287141275024831,-5.18349517473654e-07,0,0,0.287141275024831,-5.18349517473654e-07,1.33261246503683,0.999999481650617,1,39,0.106377260438879,lognormal,SI,1,,0,9.99999897597468
991,-1.14024030902246,5.84691722444649e-08,0,0,-1.14024030902246,5.84691722444649e-08,0.319742175653592,1.00000005846917,0,39,0,lognormal,SI,1,,0,9.99999897597468
1395,-0.18969047209751,8.13872872200488e-07,0,0,-0.18969047209751,8.13872872200488e-07,0.827215140488077,1.0000008138732,1,39,4.40552099356409,lognormal,SI,1,,0,9.99999897597468
1417,0.326686568525362,-7.65304048210304e-07,0,0,0.326686568525362,-7.65304048210304e-07,1.38636687806036,0.999999234696245,1,39,0.844621487779973,lognormal,SI,1,,0,9.99999897597468
1451,-0.314539462278825,1.52235360610893e-06,0,0,-0.314539462278825,1.52235360610893e-06,0.730125046978317,1.00000152235476,1,39,3.5118572918497,lognormal,SI,1,,0,9.99999897597468
647,0.263594411679908,-3.61368967521783e-07,0,0,0.263594411679908,-3.61368967521783e-07,1.30160017540001,0.999999638631098,1,40,1.52610446855211,lognormal,SI,1,,0,9.99999892028607
778,-0.308676120203255,-1.32261707012594e-06,0,0,-0.308676120203255,-1.32261707012594e-06,0.734418594856083,0.999998677383805,1,40,0.511757959457906,lognormal,SI,1,,0,9.99999892028607
879,-0.233014489850416,3.65990483666329e-07,0,0,-0.233014489850416,3.65990483666329e-07,0.792142095420685,1.00000036599055,1,40,1.26295622696579,lognormal,SI,1,,0,9.99999892028607
996,-0.34290478391304,-2.33697647381337e-08,0,0,-0.34290478391304,-2.33697647381337e-08,0.7097057837508,0.999999976630236,0,40,0,lognormal,SI,1,,0,9.99999892028607
1052,-0.335214456667828,1.0522831709843e-06,0,0,-0.335214456667828,1.0522831709843e-06,0.715184693778809,1.00000105228372,1,40,2.61545874382298,lognormal,SI,1,,0,9.99999892028607
1151,0.347320002576487,-7.21747395054586e-07,0,0,0.347320002576487,-7.21747395054586e-07,1.41526954281531,0.999999278252865,1,40,2.17387004695561,lognormal,SI,1,,0,9.99999892028607
